"new_id","structure_category","fatal_score","pop_score","fishing_score","rec_score","hazard_score","ph_tot_score"
171,"Diversion Dam",0,0.0454959053685169,0,0,4,4.04549590536852
174,"Diversion Dam",0,0.0409463148316651,0,0,4,4.04094631483166
176,"Diversion Dam",0,0.0373066424021838,0,0,4,4.03730664240218
411,"Diversion Dam",0,0.0227479526842584,0,0,4,4.02274795268426
121,"Diversion Dam",0,0.878980891719745,1,1,1,3.87898089171975
120,"Diversion Dam",0,0.878070973612375,1,1,1,3.87807097361237
157,"Diversion Dam",0,0.727024567788899,1,1,1,3.7270245677889
894,"Grade Control Structure",0,0.726114649681529,1,1,1,3.72611464968153
503,"Diversion Dam",0,0.666969972702457,1,1,1,3.66696997270246
428,"Diversion Dam",0,0.597816196542311,1,1,1,3.59781619654231
992,"Grade Control Structure",0,0.524112829845314,1,1,1,3.52411282984531
892,"Grade Control Structure",0,0.37852593266606,1,1,1,3.37852593266606
463,"Diversion Dam",0,0.355777979981802,1,1,1,3.3557779799818
422,"Diversion Dam",0,0.354868061874431,1,1,1,3.35486806187443
375,"Diversion Dam",0,0.173794358507734,1,1,1,3.17379435850773
155,"Diversion Dam",0,0.144676979071883,1,1,1,3.14467697907188
235,"Diversion Dam",0,0.118289353958144,1,1,1,3.11828935395814
673,"Diversion Dam",0,0.089171974522293,1,1,1,3.08917197452229
674,"Diversion Dam",0,0.0882620564149227,1,1,1,3.08826205641492
355,"Diversion Dam",0,0.0254777070063694,1,1,1,3.02547770700637
353,"Diversion Dam",0,0.0236578707916287,1,1,1,3.02365787079163
955,"Grade Control Structure",0,0.0200181983621474,1,1,1,3.02001819836215
770,"Grade Control Structure",0,1,0,1,1,3
771,"Grade Control Structure",0,0.99909008189263,0,1,1,2.99909008189263
772,"Grade Control Structure",0,0.998180163785259,0,1,1,2.99818016378526
773,"Grade Control Structure",0,0.997270245677889,0,1,1,2.99727024567789
774,"Grade Control Structure",0,0.996360327570519,0,1,1,2.99636032757052
38,"Diversion Dam",0,0.995450409463148,0,1,1,2.99545040946315
785,"Grade Control Structure",0,0.953594176524113,1,0,1,2.95359417652411
786,"Grade Control Structure",0,0.951774340309372,1,0,1,2.95177434030937
787,"Grade Control Structure",0,0.950864422202002,1,0,1,2.950864422202
756,"Grade Control Structure",0,0.908098271155596,0,1,1,2.9080982711556
811,"Grade Control Structure",0,0.876251137397634,0,1,1,2.87625113739763
808,"Grade Control Structure",0,0.870791628753412,0,1,1,2.87079162875341
809,"Grade Control Structure",0,0.869881710646042,0,1,1,2.86988171064604
103,"Diversion Dam",0,0.841674249317561,0,1,1,2.84167424931756
823,"Grade Control Structure",0,0.830755232029117,0,1,1,2.83075523202912
824,"Grade Control Structure",0,0.828025477707006,0,1,1,2.82802547770701
822,"Grade Control Structure",0,0.827115559599636,0,1,1,2.82711555959964
825,"Grade Control Structure",0,0.825295723384895,0,1,1,2.8252957233849
826,"Grade Control Structure",0,0.824385805277525,0,1,1,2.82438580527753
827,"Grade Control Structure",0,0.823475887170155,0,1,1,2.82347588717015
828,"Grade Control Structure",0,0.822565969062784,0,1,1,2.82256596906278
829,"Grade Control Structure",0,0.821656050955414,0,1,1,2.82165605095541
830,"Grade Control Structure",0,0.819836214740673,0,1,1,2.81983621474067
552,"Diversion Dam",0,0.740673339399454,1,0,1,2.74067333939945
158,"Diversion Dam",0,0.733393994540491,1,0,1,2.73339399454049
896,"Grade Control Structure",0,0.72884440400364,1,0,1,2.72884440400364
161,"Diversion Dam",0,0.722474977252047,0,1,1,2.72247497725205
344,"Diversion Dam",0,0.711555959963603,0,1,1,2.7115559599636
548,"Diversion Dam",0,0.695177434030937,0,1,1,2.69517743403094
547,"Diversion Dam",0,0.693357597816197,0,1,1,2.6933575978162
708,"Diversion Dam",0,0.691537761601456,0,1,1,2.69153776160146
709,"Diversion Dam",0,0.690627843494086,0,1,1,2.69062784349409
546,"Diversion Dam",0,0.687898089171975,0,1,1,2.68789808917197
710,"Diversion Dam",0,0.671519563239309,0,1,1,2.67151956323931
520,"Diversion Dam",0,0.665150136487716,0,1,1,2.66515013648772
504,"Diversion Dam",0,0.661510464058235,0,1,1,2.66151046405823
505,"Diversion Dam",0,0.658780709736124,0,1,1,2.65878070973612
519,"Diversion Dam",0,0.657870791628753,0,1,1,2.65787079162875
981,"Grade Control Structure",0,0.656050955414013,0,1,1,2.65605095541401
983,"Grade Control Structure",0,0.654231119199272,0,1,1,2.65423111919927
507,"Diversion Dam",0,0.653321201091902,0,1,1,2.6533212010919
479,"Diversion Dam",0,0.651501364877161,0,1,1,2.65150136487716
486,"Diversion Dam",0,0.650591446769791,0,1,1,2.65059144676979
980,"Grade Control Structure",0,0.64968152866242,0,1,1,2.64968152866242
484,"Diversion Dam",0,0.64877161055505,0,1,1,2.64877161055505
477,"Diversion Dam",0,0.64786169244768,1,0,1,2.64786169244768
485,"Diversion Dam",0,0.646951774340309,0,1,1,2.64695177434031
521,"Diversion Dam",0,0.646041856232939,0,1,1,2.64604185623294
508,"Diversion Dam",0,0.643312101910828,0,1,1,2.64331210191083
518,"Diversion Dam",0,0.642402183803458,0,1,1,2.64240218380346
478,"Diversion Dam",0,0.641492265696087,1,1,0,2.64149226569609
502,"Diversion Dam",0,0.638762511373976,0,1,1,2.63876251137398
493,"Diversion Dam",0,0.626933575978162,0,1,1,2.62693357597816
516,"Diversion Dam",0,0.626023657870792,0,1,1,2.62602365787079
984,"Grade Control Structure",0,0.625113739763421,0,1,1,2.62511373976342
753,"Diversion Dam",0,0.624203821656051,0,1,1,2.62420382165605
515,"Diversion Dam",0,0.623293903548681,0,1,1,2.62329390354868
522,"Diversion Dam",0,0.62056414922657,0,1,1,2.62056414922657
514,"Diversion Dam",0,0.619654231119199,0,1,1,2.6196542311192
496,"Diversion Dam",0,0.618744313011829,0,1,1,2.61874431301183
509,"Diversion Dam",0,0.611464968152866,1,1,0,2.61146496815287
513,"Diversion Dam",0,0.610555050045496,0,1,1,2.6105550500455
982,"Grade Control Structure",0,0.607825295723385,0,1,1,2.60782529572338
510,"Diversion Dam",0,0.606915377616015,0,1,1,2.60691537761601
449,"Diversion Dam",0,0.604185623293904,0,1,1,2.6041856232939
347,"Diversion Dam",0,0.601455868971793,1,0,1,2.60145586897179
973,"Grade Control Structure",0,0.600545950864422,0,1,1,2.60054595086442
974,"Grade Control Structure",0,0.598726114649682,0,1,1,2.59872611464968
348,"Diversion Dam",0,0.59417652411283,1,0,1,2.59417652411283
711,"Diversion Dam",0,0.579617834394904,0,1,1,2.5796178343949
430,"Diversion Dam",0,0.577797998180164,0,1,1,2.57779799818016
447,"Diversion Dam",0,0.575978161965423,0,1,1,2.57597816196542
446,"Diversion Dam",0,0.571428571428571,0,1,1,2.57142857142857
432,"Diversion Dam",0,0.552320291173794,0,1,1,2.55232029117379
386,"Diversion Dam",0,0.550500454959054,0,1,1,2.55050045495905
387,"Diversion Dam",0,0.548680618744313,0,1,1,2.54868061874431
433,"Diversion Dam",0,0.545950864422202,0,1,1,2.5459508644222
434,"Diversion Dam",0,0.545040946314832,0,1,1,2.54504094631483
437,"Diversion Dam",0,0.54049135577798,0,1,1,2.54049135577798
435,"Diversion Dam",0,0.535941765241128,0,1,1,2.53594176524113
750,"Diversion Dam",0,0.506824385805277,0,1,1,2.50682438580528
749,"Diversion Dam",0,0.504094631483166,0,1,1,2.50409463148317
748,"Diversion Dam",0,0.501364877161055,0,1,1,2.50136487716106
747,"Diversion Dam",0,0.499545040946315,0,1,1,2.49954504094631
744,"Diversion Dam",0,0.495905368516834,0,1,1,2.49590536851683
746,"Diversion Dam",0,0.494085532302093,0,1,1,2.49408553230209
501,"Diversion Dam",0,0.489535941765241,0,1,1,2.48953594176524
743,"Diversion Dam",0,0.482256596906278,0,1,1,2.48225659690628
742,"Diversion Dam",0,0.478616924476797,0,1,1,2.4786169244768
745,"Diversion Dam",0,0.46041856232939,0,1,1,2.46041856232939
537,"Diversion Dam",0,0.454959053685168,0,1,1,2.45495905368517
439,"Diversion Dam",0,0.450409463148317,0,1,1,2.45040946314832
399,"Diversion Dam",0,0.446769790718835,0,1,1,2.44676979071884
393,"Diversion Dam",0,0.443130118289354,0,1,1,2.44313011828935
394,"Diversion Dam",0,0.441310282074613,0,1,1,2.44131028207461
395,"Diversion Dam",0,0.439490445859873,0,1,1,2.43949044585987
398,"Diversion Dam",0,0.435850773430391,0,1,1,2.43585077343039
396,"Diversion Dam",0,0.434940855323021,0,1,1,2.43494085532302
397,"Diversion Dam",0,0.434030937215651,0,1,1,2.43403093721565
440,"Diversion Dam",0,0.430391264786169,0,1,1,2.43039126478617
459,"Diversion Dam",0,0.404003639672429,1,0,1,2.40400363967243
256,"Diversion Dam",0,0.396724294813467,0,1,1,2.39672429481347
257,"Diversion Dam",0,0.386715195632393,0,1,1,2.38671519563239
609,"Diversion Dam",0,0.369426751592357,0,1,1,2.36942675159236
608,"Diversion Dam",0,0.368516833484986,0,1,1,2.36851683348499
610,"Diversion Dam",0,0.363967242948135,0,1,1,2.36396724294813
462,"Diversion Dam",0,0.333030027297543,1,0,1,2.33303002729754
392,"Diversion Dam",0,0.328480436760691,1,0,1,2.32848043676069
441,"Diversion Dam",0,0.32302092811647,0,1,1,2.32302092811647
612,"Diversion Dam",0,0.315741583257507,0,1,1,2.31574158325751
561,"Diversion Dam",0,0.306642402183803,0,1,1,2.3066424021838
618,"Diversion Dam",0,0.303002729754322,1,1,0,2.30300272975432
592,"Diversion Dam",0,0.299363057324841,1,0,1,2.29936305732484
571,"Diversion Dam",0,0.246587807097361,0,1,1,2.24658780709736
654,"Diversion Dam",0,0.240218380345769,0,1,1,2.24021838034577
420,"Diversion Dam",0,0.229299363057325,0,1,1,2.22929936305732
572,"Diversion Dam",0,0.222929936305732,0,1,1,2.22292993630573
958,"Grade Control Structure",0,0.21747042766151,0,1,1,2.21747042766151
419,"Diversion Dam",0,0.191992720655141,0,1,1,2.19199272065514
373,"Diversion Dam",0,0.187443130118289,0,1,1,2.18744313011829
237,"Diversion Dam",0,0.185623293903549,0,1,1,2.18562329390355
238,"Diversion Dam",0,0.182893539581438,0,1,1,2.18289353958144
418,"Diversion Dam",0,0.175614194722475,0,1,1,2.17561419472247
374,"Diversion Dam",0,0.174704276615105,0,1,1,2.1747042766151
417,"Diversion Dam",0,0.170154686078253,0,1,1,2.17015468607825
940,"Grade Control Structure",0,0.16105550500455,0,1,1,2.16105550500455
655,"Diversion Dam",0,0.160145586897179,0,1,1,2.16014558689718
376,"Diversion Dam",0,0.153776160145587,0,1,1,2.15377616014559
656,"Diversion Dam",0,0.148316651501365,0,1,1,2.14831665150136
363,"Diversion Dam",0,0.142857142857143,0,1,1,2.14285714285714
657,"Diversion Dam",0,0.139217470427662,0,1,1,2.13921747042766
662,"Diversion Dam",0,0.138307552320291,0,1,1,2.13830755232029
659,"Diversion Dam",0,0.137397634212921,0,1,1,2.13739763421292
664,"Diversion Dam",0,0.136487716105551,0,1,1,2.13648771610555
660,"Diversion Dam",0,0.13557779799818,0,1,1,2.13557779799818
997,"Grade Control Structure",0,0.13466787989081,0,1,1,2.13466787989081
998,"Grade Control Structure",0,0.132848043676069,0,1,1,2.13284804367607
661,"Diversion Dam",0,0.131938125568699,0,1,1,2.1319381255687
665,"Diversion Dam",0,0.130118289353958,0,1,1,2.13011828935396
415,"Diversion Dam",0,0.127388535031847,0,1,1,2.12738853503185
362,"Diversion Dam",0,0.126478616924477,0,1,1,2.12647861692448
236,"Diversion Dam",0,0.121929026387625,1,1,0,2.12192902638763
221,"Diversion Dam",0,0.121019108280255,0,1,1,2.12101910828025
667,"Diversion Dam",0,0.115559599636033,0,1,1,2.11555959963603
361,"Diversion Dam",0,0.113739763421292,0,1,1,2.11373976342129
670,"Diversion Dam",0,0.111919927206551,0,1,1,2.11191992720655
671,"Diversion Dam",0,0.111010009099181,0,1,1,2.11101000909918
669,"Diversion Dam",0,0.110100090991811,0,1,1,2.11010009099181
672,"Diversion Dam",0,0.10919017288444,0,1,1,2.10919017288444
668,"Diversion Dam",0,0.104640582347589,0,1,1,2.10464058234759
681,"Diversion Dam",0,0.097361237488626,0,1,1,2.09736123748863
683,"Diversion Dam",0,0.0900818926296634,0,1,1,2.09008189262966
406,"Diversion Dam",0,0.0855323020928116,0,1,1,2.08553230209281
675,"Diversion Dam",0,0.0809827115559599,1,1,0,2.08098271155596
965,"Grade Control Structure",0,0.0627843494085533,0,1,1,2.06278434940855
360,"Diversion Dam",0,0.0600545950864422,0,1,1,2.06005459508644
407,"Diversion Dam",0,0.0591446769790719,0,1,1,2.05914467697907
359,"Diversion Dam",0,0.0582347588717016,0,1,1,2.0582347588717
232,"Diversion Dam",0,0.0555050045495905,0,1,1,2.05550500454959
966,"Grade Control Structure",0,0.0536851683348498,0,1,1,2.05368516833485
358,"Diversion Dam",0,0.0518653321201092,0,1,1,2.05186533212011
578,"Diversion Dam",0,0.0509554140127388,1,0,1,2.05095541401274
408,"Diversion Dam",0,0.0500454959053686,0,1,1,2.05004549590537
409,"Diversion Dam",0,0.0436760691537762,0,1,1,2.04367606915378
967,"Grade Control Structure",0,0.0391264786169245,0,1,1,2.03912647861692
968,"Grade Control Structure",0,0.0382165605095541,0,1,1,2.03821656050955
410,"Diversion Dam",0,0.0354868061874432,0,1,1,2.03548680618744
356,"Diversion Dam",0,0.0300272975432211,0,1,1,2.03002729754322
939,"Grade Control Structure",0,0.0209281164695178,0,1,1,2.02092811646952
954,"Grade Control Structure",0,0.0172884440400364,0,1,1,2.01728844404004
351,"Diversion Dam",0,0.0145586897179254,0,1,1,2.01455868971793
352,"Diversion Dam",0,0.013648771610555,0,1,1,2.01364877161055
350,"Diversion Dam",0,0.0127388535031847,0,1,1,2.01273885350318
938,"Grade Control Structure",0,0.0118289353958144,0,1,1,2.01182893539581
937,"Grade Control Structure",0,0.0100090991810737,0,1,1,2.01000909918107
936,"Grade Control Structure",0,0.00909918107370333,0,1,1,2.0090991810737
231,"Diversion Dam",0,0.00818926296633304,0,1,1,2.00818926296633
595,"Diversion Dam",0,0.000909918107370289,0,1,1,2.00090991810737
1,"Diversion Dam",0,0.994540491355778,0,0,1,1.99454049135578
769,"Grade Control Structure",0,0.993630573248408,0,0,1,1.99363057324841
768,"Grade Control Structure",0,0.992720655141037,0,0,1,1.99272065514104
775,"Grade Control Structure",0,0.991810737033667,0,0,1,1.99181073703367
776,"Grade Control Structure",0,0.990900818926297,0,0,1,1.9909008189263
767,"Grade Control Structure",0,0.989990900818926,0,0,1,1.98999090081893
766,"Grade Control Structure",0,0.989080982711556,0,0,1,1.98908098271156
765,"Grade Control Structure",0,0.988171064604186,0,0,1,1.98817106460419
764,"Grade Control Structure",0,0.987261146496815,0,0,1,1.98726114649682
778,"Grade Control Structure",0,0.984531392174704,0,0,1,1.9845313921747
857,"Grade Control Structure",0,0.983621474067334,0,0,1,1.98362147406733
858,"Grade Control Structure",0,0.982711555959964,0,0,1,1.98271155595996
860,"Grade Control Structure",0,0.981801637852593,0,0,1,1.98180163785259
856,"Grade Control Structure",0,0.980891719745223,0,0,1,1.98089171974522
859,"Grade Control Structure",0,0.979981801637853,0,0,1,1.97998180163785
763,"Grade Control Structure",0,0.978161965423112,0,0,1,1.97816196542311
861,"Grade Control Structure",0,0.976342129208371,0,0,1,1.97634212920837
855,"Grade Control Structure",0,0.97361237488626,0,0,1,1.97361237488626
854,"Grade Control Structure",0,0.97270245677889,0,0,1,1.97270245677889
853,"Grade Control Structure",0,0.97179253867152,0,0,1,1.97179253867152
780,"Grade Control Structure",0,0.970882620564149,0,0,1,1.97088262056415
130,"Diversion Dam",0,0.969062784349409,0,0,1,1.96906278434941
762,"Grade Control Structure",0,0.968152866242038,0,0,1,1.96815286624204
782,"Grade Control Structure",0,0.965423111919927,0,0,1,1.96542311191993
880,"Grade Control Structure",0,0.964513193812557,0,0,1,1.96451319381256
863,"Grade Control Structure",0,0.963603275705187,0,0,1,1.96360327570519
864,"Grade Control Structure",0,0.961783439490446,0,0,1,1.96178343949045
783,"Grade Control Structure",0,0.960873521383075,0,0,1,1.96087352138308
760,"Grade Control Structure",0,0.959963603275705,0,0,1,1.95996360327571
865,"Grade Control Structure",0,0.959053685168335,0,0,1,1.95905368516833
866,"Grade Control Structure",0,0.954504094631483,0,0,1,1.95450409463148
759,"Grade Control Structure",0,0.949044585987261,0,0,1,1.94904458598726
788,"Grade Control Structure",0,0.948134667879891,0,0,1,1.94813466787989
789,"Grade Control Structure",0,0.944494995450409,0,0,1,1.94449499545041
883,"Grade Control Structure",0,0.935395814376706,0,0,1,1.93539581437671
138,"Diversion Dam",0,0.934485896269336,0,0,1,1.93448589626934
758,"Grade Control Structure",0,0.933575978161965,0,0,1,1.93357597816197
870,"Grade Control Structure",0,0.932666060054595,0,0,1,1.9326660600546
871,"Grade Control Structure",0,0.931756141947225,0,0,1,1.93175614194722
884,"Grade Control Structure",0,0.921747042766151,0,0,1,1.92174704276615
888,"Grade Control Structure",0,0.914467697907188,0,0,1,1.91446769790719
757,"Grade Control Structure",0,0.910828025477707,0,0,1,1.91082802547771
836,"Grade Control Structure",0,0.901728844404004,0,0,1,1.901728844404
111,"Diversion Dam",0,0.899909008189263,0,0,1,1.89990900818926
112,"Diversion Dam",0,0.898089171974522,0,0,1,1.89808917197452
834,"Grade Control Structure",0,0.897179253867152,0,0,1,1.89717925386715
841,"Grade Control Structure",0,0.894449499545041,0,0,1,1.89444949954504
840,"Grade Control Structure",0,0.893539581437671,0,0,1,1.89353958143767
839,"Grade Control Structure",0,0.8926296633303,0,0,1,1.8926296633303
117,"Diversion Dam",0,0.89171974522293,0,0,1,1.89171974522293
116,"Diversion Dam",0,0.89080982711556,0,0,1,1.89080982711556
837,"Grade Control Structure",0,0.889899909008189,0,0,1,1.88989990900819
838,"Grade Control Structure",0,0.888989990900819,0,0,1,1.88898999090082
118,"Diversion Dam",0,0.888080072793449,0,0,1,1.88808007279345
842,"Grade Control Structure",0,0.887170154686078,0,0,1,1.88717015468608
108,"Diversion Dam",0,0.883530482256597,0,0,1,1.8835304822566
32,"Diversion Dam",0,0.881710646041856,0,0,1,1.88171064604186
815,"Grade Control Structure",0,0.868971792538672,0,0,1,1.86897179253867
814,"Grade Control Structure",0,0.868061874431301,0,0,1,1.8680618744313
813,"Grade Control Structure",0,0.867151956323931,0,0,1,1.86715195632393
91,"Diversion Dam",0,0.861692447679709,0,0,1,1.86169244767971
92,"Diversion Dam",0,0.860782529572338,0,0,1,1.86078252957234
93,"Diversion Dam",0,0.859872611464968,0,0,1,1.85987261146497
878,"Grade Control Structure",0,0.856232939035487,0,0,1,1.85623293903549
95,"Diversion Dam",0,0.854413102820746,0,0,1,1.85441310282075
96,"Diversion Dam",0,0.852593266606005,0,0,1,1.85259326660601
97,"Diversion Dam",0,0.851683348498635,0,0,1,1.85168334849864
99,"Diversion Dam",0,0.847133757961783,0,0,1,1.84713375796178
847,"Grade Control Structure",0,0.83712465878071,0,0,1,1.83712465878071
849,"Grade Control Structure",0,0.833484986351228,0,0,1,1.83348498635123
850,"Grade Control Structure",0,0.832575068243858,0,0,1,1.83257506824386
851,"Grade Control Structure",0,0.831665150136488,0,0,1,1.83166515013649
852,"Grade Control Structure",0,0.828935395814377,0,0,1,1.82893539581438
906,"Grade Control Structure",0,0.799818016378526,0,0,1,1.79981801637853
184,"Diversion Dam",0,0.798908098271156,0,0,1,1.79890809827116
904,"Grade Control Structure",0,0.796178343949045,0,0,1,1.79617834394904
903,"Grade Control Structure",0,0.792538671519563,0,0,1,1.79253867151956
805,"Grade Control Structure",0,0.788898999090082,0,0,1,1.78889899909008
807,"Grade Control Structure",0,0.787079162875341,0,0,1,1.78707916287534
71,"Diversion Dam",0,0.7852593266606,0,0,1,1.7852593266606
178,"Diversion Dam",0,0.779799818016379,0,0,1,1.77979981801638
73,"Diversion Dam",0,0.778889899909008,0,0,1,1.77888989990901
798,"Grade Control Structure",0,0.761601455868972,0,0,1,1.76160145586897
804,"Grade Control Structure",0,0.75796178343949,0,0,1,1.75796178343949
802,"Grade Control Structure",0,0.75614194722475,0,0,1,1.75614194722475
25,"Diversion Dam",0,0.754322111010009,0,0,1,1.75432211101001
51,"Diversion Dam",0,0.747042766151046,0,0,1,1.74704276615105
799,"Grade Control Structure",0,0.746132848043676,0,0,1,1.74613284804368
551,"Diversion Dam",0,0.737943585077343,0,0,1,1.73794358507734
550,"Diversion Dam",0,0.734303912647862,0,0,1,1.73430391264786
898,"Grade Control Structure",0,0.732484076433121,0,0,1,1.73248407643312
549,"Diversion Dam",0,0.731574158325751,0,0,1,1.73157415832575
972,"Grade Control Structure",0,0.717925386715196,0,0,1,1.7179253867152
21,"Diversion Dam",0,0.715195632393085,0,0,1,1.71519563239308
979,"Grade Control Structure",0,0.713375796178344,0,0,1,1.71337579617834
475,"Diversion Dam",0,0.709736123748863,0,0,1,1.70973612374886
476,"Diversion Dam",0,0.708826205641492,0,0,1,1.70882620564149
66,"Diversion Dam",0,0.707006369426752,0,0,1,1.70700636942675
473,"Diversion Dam",0,0.706096451319381,0,0,1,1.70609645131938
978,"Grade Control Structure",0,0.705186533212011,0,0,1,1.70518653321201
472,"Diversion Dam",0,0.70336669699727,0,0,1,1.70336669699727
471,"Diversion Dam",0,0.700636942675159,0,0,1,1.70063694267516
474,"Diversion Dam",0,0.699727024567789,0,0,1,1.69972702456779
470,"Diversion Dam",0,0.698817106460419,0,0,1,1.69881710646042
444,"Diversion Dam",0,0.697907188353048,0,1,0,1.69790718835305
692,"Diversion Dam",0,0.696087352138308,0,0,1,1.69608735213831
187,"Diversion Dam",0,0.692447679708826,0,0,1,1.69244767970883
694,"Diversion Dam",0,0.686988171064604,0,0,1,1.6869881710646
695,"Diversion Dam",0,0.685168334849864,0,0,1,1.68516833484986
696,"Diversion Dam",0,0.684258416742493,0,0,1,1.68425841674249
445,"Diversion Dam",0,0.683348498635123,0,1,0,1.68334849863512
697,"Diversion Dam",0,0.681528662420382,0,0,1,1.68152866242038
469,"Diversion Dam",0,0.679708826205641,0,0,1,1.67970882620564
699,"Diversion Dam",0,0.67697907188353,0,0,1,1.67697907188353
423,"Diversion Dam",0,0.674249317561419,0,0,1,1.67424931756142
345,"Diversion Dam",0,0.673339399454049,0,0,1,1.67333939945405
482,"Diversion Dam",0,0.667879890809827,0,1,0,1.66787989080983
481,"Diversion Dam",0,0.666060054595086,0,1,0,1.66606005459509
480,"Diversion Dam",0,0.662420382165605,0,1,0,1.66242038216561
483,"Diversion Dam",0,0.659690627843494,0,1,0,1.65969062784349
506,"Diversion Dam",0,0.656960873521383,0,1,0,1.65696087352138
487,"Diversion Dam",0,0.637852593266606,0,0,1,1.63785259326661
517,"Diversion Dam",0,0.636942675159236,0,1,0,1.63694267515924
488,"Diversion Dam",0,0.636032757051865,0,0,1,1.63603275705187
494,"Diversion Dam",0,0.635122838944495,0,1,0,1.63512283894449
495,"Diversion Dam",0,0.634212920837125,0,1,0,1.63421292083712
489,"Diversion Dam",0,0.633303002729754,0,0,1,1.63330300272975
490,"Diversion Dam",0,0.632393084622384,0,0,1,1.63239308462238
